g_force,accel_change,road_type,gyro_z_abs,label
0.047843611,0.196733493,Normal,0.008479223,Safe
0.040257848,0.21685913,Normal,0.008827031,Safe
0.047455769,0.19059185,Normal,0.008462702,Safe
0.039071214,0.181941419,Normal,0.008008424,Safe
0.037649965,0.183708652,Normal,0.006452344,Safe
0.035469575,0.21798145,Normal,0.00749464,Safe
0.036450264,0.189335071,Normal,0.007479735,Safe
0.028207952,0.134520618,Normal,0.006304048,Safe
0.032119965,0.146852468,Normal,0.004703359,Safe
0.031921335,0.171597478,Normal,0.008107997,Safe
0.167875509,0.429261827,Normal,0.005462618,Safe
0.142189246,0.393400605,Normal,0.031636387,Safe
0.121125297,0.308857175,Normal,0.022497265,Safe
0.114389491,0.252460056,Normal,0.042687017,Safe
0.090264378,0.254965661,Normal,0.06054021,Safe
0.149897455,0.362165563,Normal,0.006443735,Safe
0.317382092,0.681785571,Rough,0.059589028,Safe
0.37837453,0.97156892,Rough,0.032919072,Safe
0.404087858,0.495279315,Rough,0.110081553,Safe
0.159066761,0.25814337,Normal,0.014067831,Safe
0.173637537,1.193376686,Normal,0.045043271,Safe
0.072705254,0.251933603,Normal,0.011828697,Safe
0.039846984,0.193028335,Normal,0.014169081,Safe
0.109098716,0.510387521,Normal,0.030902246,Safe
0.033962158,0.152205184,Normal,0.003214964,Safe
0.024810006,0.127713843,Normal,0.003695492,Safe
0.024042351,0.096798375,Normal,0.004985181,Safe
0.08342123,0.180827071,Normal,0.005152437,Safe
0.178741065,0.345162421,Normal,0.032811586,Safe
0.163595675,0.325927427,Normal,0.024844805,Safe
0.093979598,0.171724176,Normal,0.003253645,Safe
0.100019796,0.264866422,Normal,0.019940246,Safe
0.111523341,0.268290596,Normal,0.017654324,Safe
0.257473357,1.036426802,Normal,0.06117909,Safe
0.377135154,1.488069482,Rough,0.085369833,Dangerous
0.357639553,1.038235506,Rough,0.074191011,Safe
0.191345658,0.520792372,Normal,0.027233182,Safe
0.424881427,1.009892071,Rough,0.059289858,Safe
0.271568992,0.346599764,Rough,0.042288553,Safe
0.194999775,0.347002724,Normal,0.041676622,Safe
0.193378768,0.189324816,Rough,0.031047668,Safe
0.039184154,0.221746037,Normal,0.016396504,Safe
0.069175315,0.235844329,Normal,0.009629463,Safe
0.0463278,0.194814697,Normal,0.007504842,Safe
0.036563085,0.205936471,Normal,0.006097745,Safe
0.029407177,0.194818975,Normal,0.006042717,Safe
0.032309034,0.154560198,Normal,0.006575058,Safe
0.032430148,0.163456731,Normal,0.003726377,Safe
0.028317059,0.154278952,Normal,0.005084954,Safe
0.031983678,0.188690188,Normal,0.005325538,Safe
0.066502528,0.159161202,Normal,0.016316671,Safe
0.049258448,0.179548513,Normal,0.015234224,Safe
0.125460448,0.341357049,Normal,0.056063171,Safe
0.21085427,0.684080357,Normal,0.072039105,Safe
0.134175171,0.270029943,Normal,0.01437656,Safe
0.109129813,0.348071768,Normal,0.006271028,Safe
0.18737271,0.41324351,Normal,0.020661952,Safe
0.272501644,0.32603224,Rough,0.046996221,Safe
0.254364536,0.67334426,Normal,0.021440977,Safe
0.134971492,0.221588905,Normal,0.010912202,Safe
0.097824279,0.247590681,Normal,0.020812253,Safe
0.118133227,0.250766457,Normal,0.027422167,Safe
0.084717092,0.208477696,Normal,0.035701849,Safe
0.082212142,0.201596749,Normal,0.028990131,Safe
0.119083287,0.208536618,Normal,0.02037435,Safe
0.129750065,0.286954392,Normal,0.001185131,Safe
0.160799927,0.326713181,Normal,0.020979883,Safe
0.10218383,0.408674982,Normal,0.012731511,Safe
0.177163197,0.41073436,Normal,0.026679326,Safe
0.177757876,0.420658908,Normal,0.024408534,Safe
0.143187675,0.267576657,Normal,0.027909979,Safe
0.158108462,0.269631252,Normal,0.03173402,Safe
0.161082508,0.216539108,Normal,0.016654504,Safe
0.118663413,0.23932261,Normal,0.015881408,Safe
0.123834733,0.193976937,Normal,0.002713701,Safe
0.115751729,0.272938695,Normal,0.016321521,Safe
0.145014326,0.265418416,Normal,0.01099663,Safe
0.10118264,0.334576431,Normal,0.012518516,Safe
0.129886886,0.315368108,Normal,0.023331627,Safe
0.196938896,0.335438611,Normal,0.033548623,Safe
0.145871519,0.367427387,Normal,0.024406135,Safe
0.124662958,0.305471082,Normal,0.024860255,Safe
0.219638792,0.457123464,Rough,0.068725981,Safe
0.106048253,0.22920249,Normal,0.022314806,Safe
0.08260823,0.21162926,Normal,0.022543909,Safe
0.080908526,0.190838165,Normal,0.011379551,Safe
0.079978699,0.209660149,Normal,0.011518355,Safe
0.114658042,0.172182752,Normal,0.016393561,Safe
0.105486465,0.267297203,Normal,0.016384598,Safe
0.151443286,0.246589337,Normal,0.026651792,Safe
0.164487265,0.511299208,Normal,0.026393628,Safe
0.304027679,0.523775577,Rough,0.061544273,Safe
0.266497801,1.023343841,Rough,0.122821838,Safe
0.188097272,0.609271187,Normal,0.032684632,Safe
0.137543248,0.297124199,Normal,0.017323481,Safe
0.212698075,0.525638706,Normal,0.034087803,Safe
0.117360242,0.430542924,Normal,0.03800825,Safe
0.111161833,0.242475855,Normal,0.040201366,Safe
0.134666993,0.210506035,Normal,0.031040683,Safe
0.14397018,0.22551792,Normal,0.020483816,Safe
0.108585201,0.247974485,Normal,0.014166418,Safe
0.138987097,0.259580878,Normal,0.019385017,Safe
0.204697764,0.443175917,Rough,0.05026995,Safe
0.123192227,0.257959395,Normal,0.020382801,Safe
0.10532501,0.156210525,Normal,0.07782089,Safe
0.130920326,0.306446019,Normal,0.00690268,Safe
0.231630153,0.628671469,Normal,0.016024815,Safe
0.460387549,1.804594356,Rough,0.15925245,Dangerous
0.377482482,0.983535417,Rough,0.092280068,Safe
0.139714375,0.594007905,Normal,0.046651471,Safe
0.10720209,0.213460362,Normal,0.050746381,Safe
0.271462739,0.712735893,Normal,0.069910057,Safe
0.289958693,0.60708751,Rough,0.080408335,Safe
0.195095989,0.553892199,Normal,0.117205083,Safe
0.217183001,0.757235424,Normal,0.135950133,Safe
0.237510017,0.389731526,Normal,0.11477986,Safe
0.222928748,0.32370543,Normal,0.090847887,Safe
0.290122355,0.530972205,Normal,0.059862562,Safe
0.208229876,0.344933867,Normal,0.043709334,Safe
0.113606843,0.339257463,Normal,0.045197807,Safe
0.116641359,0.270569199,Normal,0.042688791,Safe
0.179637179,0.278709804,Normal,0.026628507,Safe
0.187301485,0.296440368,Normal,0.036044013,Safe
0.165196595,0.260886998,Normal,0.031984154,Safe
0.157368915,0.249987303,Normal,0.020266339,Safe
0.069730932,0.234963024,Normal,0.010891285,Safe
0.078918998,0.424683793,Normal,0.014235528,Safe
0.103951039,0.482108977,Normal,0.022895483,Safe
0.095632215,0.269437449,Normal,0.022398788,Safe
0.065424093,0.196463165,Normal,0.019382937,Safe
0.060363738,0.228549605,Normal,0.018294586,Safe
0.103043803,0.180594809,Normal,0.01855172,Safe
0.105133047,0.190497242,Normal,0.016531307,Safe
0.065870878,0.235401102,Normal,0.013359234,Safe
0.085466901,0.27349614,Normal,0.026997114,Safe
0.104243196,0.340666036,Normal,0.027727732,Safe
0.084069665,0.168306488,Normal,0.014332956,Safe
0.075782406,0.229588137,Normal,0.00893808,Safe
0.059902759,0.199004005,Normal,0.006321313,Safe
0.041607736,0.237683502,Normal,0.004698636,Safe
0.034620454,0.254030457,Normal,0.00547486,Safe
0.034432367,0.192464249,Normal,0.00850359,Safe
0.029219937,0.188850352,Normal,0.004925748,Safe
0.030239556,0.191618008,Normal,0.006653094,Safe
0.029129464,0.159977861,Normal,0.005235599,Safe
0.031344401,0.171132051,Normal,0.005992137,Safe
0.026463008,0.144328366,Normal,0.004845126,Safe
0.031844489,0.143865089,Normal,0.00516819,Safe
0.031549287,0.165898955,Normal,0.003790112,Safe
0.031793681,0.11466179,Normal,0.005617799,Safe
0.029049634,0.157693517,Normal,0.005096026,Safe
0.027433555,0.132919932,Normal,0.003833359,Safe
0.025957237,0.150411062,Normal,0.005514762,Safe
0.035990078,0.155854141,Normal,0.008335887,Safe
0.066283419,0.283938377,Normal,0.019401155,Safe
0.049471271,0.26806047,Normal,0.017492423,Safe
0.043728533,0.156168149,Normal,0.008188295,Safe
0.038512477,0.170766054,Normal,0.005380568,Safe
0.030263604,0.207897489,Normal,0.006555626,Safe
0.03078394,0.221724856,Normal,0.006047329,Safe
0.054937442,0.261653126,Normal,0.012988354,Safe
0.164613775,0.384120928,Normal,0.043301392,Safe
0.169651097,0.466530195,Normal,0.054875486,Safe
0.105940032,0.210993429,Normal,0.009323196,Safe
0.192786127,0.419209502,Normal,0.011644881,Safe
0.135285042,0.271586972,Normal,0.003008891,Safe
0.159447975,0.376689745,Normal,0.007463557,Safe
0.175084439,0.335664747,Normal,0.005613076,Safe
0.111379387,0.3005529,Normal,0.02233962,Safe
0.099416521,0.248315888,Normal,0.020581443,Safe
0.147714013,0.449552948,Normal,0.04631611,Safe
0.247928247,0.502286656,Normal,0.060955916,Safe
0.105053329,0.238700822,Normal,0.023841841,Safe
0.153940045,0.408783622,Normal,0.018979764,Safe
0.155247481,0.452275385,Normal,0.013202141,Safe
0.142286553,0.379684719,Normal,0.007685541,Safe
0.161928044,0.420671305,Normal,0.015278712,Safe
0.193072045,0.406075319,Normal,0.01855674,Safe
0.644627792,2.182735782,Rough,0.763295054,Dangerous
1.192238385,6.900189905,Rough,0.820380867,Dangerous
0.845299092,3.354467097,Rough,2.441499949,Dangerous
1.379081181,5.03578625,Rough,3.913839102,Dangerous
0.419599047,1.064437653,Rough,0.067751855,Safe
0.286199429,0.58700153,Normal,0.036795232,Safe
0.189128598,0.399254703,Normal,0.018423457,Safe
0.400500459,0.913469127,Rough,0.00290129,Safe
0.307198858,1.832337464,Rough,0.099320628,Dangerous
0.264363575,0.692249331,Normal,0.013807338,Safe
0.329252022,0.641023464,Normal,0.020547973,Safe
0.173563063,0.391490054,Normal,0.022917882,Safe
0.2543945,0.557905389,Normal,0.018678699,Safe
0.187936516,0.390434415,Normal,0.001392654,Safe
0.432067268,1.636335383,Rough,0.006412768,Dangerous
0.204014121,0.449665248,Normal,0.007182181,Safe
0.085176713,0.490788985,Normal,0.009867154,Safe
0.184875864,0.754386002,Normal,0.055436824,Safe
6.355677608,59.4650355,Rough,2.257641554,Dangerous
0.711335733,3.877716251,Rough,0.760988951,Dangerous
0.200869544,0.279878798,Normal,0.042494144,Safe
0.103998623,0.380411769,Normal,0.027993377,Safe
0.152065334,0.672089788,Normal,0.032920159,Safe
0.138297814,0.589589927,Normal,0.02534079,Safe
0.132382683,0.338813962,Normal,0.08878696,Safe
0.078645367,0.324898224,Normal,0.01574472,Safe
0.073505374,0.360479511,Normal,0.014526082,Safe
0.066276005,0.364817196,Normal,0.01152079,Safe
0.061128463,0.257646394,Normal,0.013264641,Safe
0.05280995,0.331288871,Normal,0.012359941,Safe
0.061890391,0.346711426,Normal,0.021670619,Safe
0.085692299,0.353535117,Normal,0.016959431,Safe
0.149234436,0.510701692,Normal,0.041429348,Safe
0.211379837,0.723670482,Normal,0.034202155,Safe
0.202732827,0.633643302,Normal,0.020952154,Safe
0.237610241,0.779836145,Normal,0.05020152,Safe
0.162580361,0.346394411,Normal,0.013725918,Safe
0.150560457,0.561541107,Normal,0.030022055,Safe
0.302918333,1.391799705,Rough,0.071882591,Safe
0.391197302,1.632921694,Rough,0.080620818,Dangerous
0.553823263,1.936409722,Rough,0.164690271,Dangerous
0.367101007,1.201353634,Rough,0.134131357,Safe
0.507934417,1.859247104,Rough,0.04404204,Dangerous
0.556643525,1.345089133,Rough,0.108426847,Safe
0.317004551,0.837531866,Rough,0.360240251,Safe
0.450956056,2.01051714,Rough,0.060679141,Dangerous
0.232950855,0.592009797,Normal,0.063041881,Safe
0.125585483,0.581152269,Normal,0.072071075,Safe
0.164313306,0.585982633,Normal,0.040217269,Safe
0.197083117,0.713637627,Normal,0.022532098,Safe
0.300686768,1.456317625,Rough,0.073962972,Dangerous
0.335626197,1.234814759,Rough,0.097505912,Safe
0.36812994,0.975196327,Rough,0.224611565,Safe
0.40222225,0.6299959,Rough,0.141025364,Safe
0.393409035,1.603644898,Rough,0.170369655,Dangerous
0.152854649,0.618152343,Normal,0.01481769,Safe
0.344264994,1.714546733,Rough,0.046541363,Dangerous
0.454974276,1.439551525,Rough,0.109508596,Dangerous
0.258305015,0.680570643,Normal,0.044459943,Safe
0.35355504,1.041479613,Rough,0.123912096,Safe
0.403062546,1.45136364,Rough,0.075826384,Dangerous
0.412170289,1.720009,Rough,0.093209535,Dangerous
0.559603267,2.778972875,Rough,0.088201515,Dangerous
1.01564905,3.177190054,Rough,0.336645693,Dangerous
0.444222175,1.819559906,Rough,0.109715588,Dangerous
0.873729301,3.485514351,Rough,0.487156957,Dangerous
0.495494177,1.501855442,Rough,0.151152775,Dangerous
0.325295769,0.999916376,Rough,0.051259845,Safe
0.233731174,0.979046869,Normal,0.06392923,Safe
0.247742712,0.914531264,Normal,0.083155483,Safe
0.211567169,0.77070788,Normal,0.074323103,Safe
0.29646088,1.266529193,Rough,0.053849574,Safe
0.248666589,0.904678523,Normal,0.053275928,Safe
0.157667676,0.741713644,Normal,0.050580174,Safe
0.228837819,0.704746972,Normal,0.054363806,Safe
0.310895132,1.562997874,Rough,0.092619285,Dangerous
0.868723924,3.339087282,Rough,0.313832581,Dangerous
0.25009859,1.000104754,Rough,0.08390069,Safe
0.428756262,1.553871399,Rough,0.173961014,Dangerous
0.229546074,0.877125976,Normal,0.055037659,Safe
0.223496485,0.817267855,Normal,0.11470928,Safe
0.715239921,3.349629323,Rough,0.312431395,Dangerous
0.497943284,2.012923478,Rough,0.175787464,Dangerous
1.022955738,4.736178534,Rough,0.496900171,Dangerous
0.269125795,1.089171201,Rough,0.104381047,Safe
0.318736491,1.423202339,Rough,0.100933209,Safe
0.27392598,0.718810027,Normal,0.076106802,Safe
0.227766927,0.946482618,Normal,0.090073153,Safe
0.214819073,0.77238065,Normal,0.037195098,Safe
0.282227264,1.307816442,Rough,0.033618994,Safe
0.237258075,1.064701575,Rough,0.049167592,Safe
0.443848395,1.680802762,Rough,0.142399669,Dangerous
1.07779414,4.549505638,Rough,0.344797611,Dangerous
0.602397929,1.886950974,Rough,0.121213421,Dangerous
0.216521234,0.577000237,Normal,0.012286886,Safe
0.207244025,0.550369303,Normal,0.007426311,Safe
0.20132545,0.414111622,Normal,0.03132572,Safe
0.23990683,0.571913916,Normal,0.130931035,Safe
0.158670472,0.518743387,Normal,0.009989961,Safe
0.260066737,0.699046202,Rough,0.045315091,Safe
0.300931296,1.5717815,Rough,0.072563961,Dangerous
0.252771868,1.083362359,Normal,0.054367762,Safe
0.321036689,0.568086525,Normal,0.054619215,Safe
0.154689494,0.311216142,Normal,0.065582916,Safe
0.087482434,0.293541918,Normal,0.017994253,Safe
0.093849162,0.316290304,Normal,0.013420964,Safe
0.075137982,0.437567217,Normal,0.014246641,Safe
0.061019812,0.339731047,Normal,0.012945747,Safe
0.115474943,0.726908124,Normal,0.012281393,Safe
0.066831406,0.372041617,Normal,0.012125547,Safe
0.068317554,0.420159524,Normal,0.017351706,Safe
0.092662344,0.370193204,Normal,0.012870247,Safe
0.05455709,0.377942747,Normal,0.010978824,Safe
0.05775925,0.347542673,Normal,0.013273676,Safe
0.07352378,0.336754274,Normal,0.008820333,Safe
0.077682279,0.465978913,Normal,0.014550824,Safe
0.063853596,0.336986098,Normal,0.014262079,Safe
0.060726502,0.39311872,Normal,0.013132511,Safe
0.06117904,0.366244788,Normal,0.014313713,Safe
0.077561581,0.480400611,Normal,0.015267648,Safe
0.06824534,0.325241902,Normal,0.016103726,Safe
0.07498135,0.337396727,Normal,0.012244265,Safe
0.087224565,0.392615346,Normal,0.013870399,Safe
0.076339628,0.407069193,Normal,0.016829394,Safe
0.134053882,0.339042331,Normal,0.028665632,Safe
0.084422354,0.381605428,Normal,0.015185215,Safe
0.081837345,0.444578468,Normal,0.019024596,Safe
0.088975627,0.487814849,Normal,0.019171484,Safe
0.22827696,0.425669579,Rough,0.021018755,Safe
0.195552842,0.294208899,Normal,0.019901734,Safe
0.174916942,0.385148506,Normal,0.037721086,Safe
0.215692818,0.478732647,Normal,0.025037272,Safe
0.182275867,0.404377166,Normal,0.0846733,Safe
0.3447454,1.283282404,Rough,0.088157021,Safe
0.258755266,0.660307187,Rough,0.060803022,Safe
0.219356042,0.534190004,Normal,0.016139681,Safe
0.224235909,0.424486109,Normal,0.018900605,Safe
0.142424377,0.428747503,Normal,0.010937256,Safe
0.177210677,0.688208625,Normal,0.000960075,Safe
0.2600352,0.530681437,Normal,0.027242918,Safe
0.210425689,0.642972996,Normal,0.051088396,Safe
0.254587963,1.230215259,Rough,0.094567515,Safe
0.357528128,1.257815611,Rough,0.229330957,Safe
0.394333819,1.230358606,Rough,0.229751021,Safe
0.376965502,0.888179553,Rough,0.17721948,Safe
0.360803398,0.998151542,Rough,0.113937885,Safe
0.457197053,1.665572338,Rough,0.145690039,Dangerous
0.52823355,2.948734161,Rough,0.107701771,Dangerous
0.317712355,0.694231722,Normal,0.097532682,Safe
0.28997197,0.863872671,Normal,0.045604423,Safe
0.250681119,0.295946529,Normal,0.019141586,Safe
0.07715883,0.444723558,Normal,0.020095984,Safe
0.164518993,0.413756577,Normal,0.028753594,Safe
0.250768239,0.731829262,Rough,0.046273522,Safe
0.193233548,0.543569103,Normal,0.016127858,Safe
0.209950138,0.468512803,Normal,0.035128385,Safe
0.25437486,0.849250613,Normal,0.053230751,Safe
0.345330143,1.557829508,Rough,0.048629873,Dangerous
0.406474681,0.911459541,Rough,0.108477823,Safe
0.384635217,1.152054175,Rough,0.132304132,Safe
0.368854282,0.823359767,Rough,0.090686008,Safe
0.973082681,4.195729885,Rough,0.259467214,Dangerous
0.448835036,1.769773553,Rough,0.265129656,Dangerous
0.463200604,1.527996202,Rough,0.163934276,Dangerous
0.508437829,2.170100843,Rough,0.224518061,Dangerous
0.527311423,2.361684252,Rough,0.085001521,Dangerous
0.45504411,2.04635001,Rough,0.099462606,Dangerous
0.424800881,2.588770299,Rough,0.090302072,Dangerous
0.585151173,2.383396519,Rough,0.105822019,Dangerous
0.394616007,1.245882838,Rough,0.05463184,Safe
0.611836529,3.004293476,Rough,0.101715118,Dangerous
0.251860116,0.580925186,Normal,0.026857903,Safe
0.2278805,0.455702682,Normal,0.020603707,Safe
0.214255383,0.516609941,Normal,0.074613832,Safe
0.146056566,0.558316018,Normal,0.025003701,Safe
0.15942631,0.412729477,Normal,0.035959877,Safe
0.171713579,0.679735147,Normal,0.023032075,Safe
0.180207304,0.354286237,Normal,0.015884478,Safe
0.153290365,0.455765556,Normal,0.014561687,Safe
0.163442648,0.322754656,Normal,0.027363244,Safe
0.215332657,0.619387521,Normal,0.047041241,Safe
0.353294005,0.925204873,Rough,0.060158323,Safe
0.579455478,2.91451222,Rough,0.083479047,Dangerous
0.578843765,2.63058149,Rough,0.162086442,Dangerous
0.236401495,0.658945064,Normal,0.07307177,Safe
0.225836621,0.58971106,Normal,0.026395161,Safe
0.285761071,1.769207796,Rough,0.075707696,Dangerous
0.227261974,0.467540152,Normal,0.064870812,Safe
0.342124225,1.228121045,Rough,0.027584022,Safe
0.39796639,0.995968455,Rough,0.104537584,Safe
0.385242775,1.364872177,Rough,0.029162338,Safe
0.468113295,2.40275315,Rough,0.072880775,Dangerous
0.173441233,0.733732725,Normal,0.047389477,Safe
0.342209012,1.117201533,Rough,0.032818511,Safe
0.279910085,1.109009134,Rough,0.006578113,Safe
0.363180919,1.255336935,Rough,0.003972164,Safe
0.454679263,3.007580805,Rough,0.201500297,Dangerous
0.444440799,2.655487153,Rough,0.095245287,Dangerous
0.440837095,1.977325405,Rough,0.113536589,Dangerous
0.49603638,1.178062584,Rough,0.066313565,Safe
0.753006316,3.402024356,Rough,0.149639785,Dangerous
0.215983985,0.873210999,Normal,0.096506558,Safe
0.467377615,1.683705734,Rough,0.135261148,Dangerous
0.307229318,1.191291879,Rough,0.105565757,Safe
0.540931163,1.726765202,Rough,0.076413192,Dangerous
0.865057577,4.90732518,Rough,0.221819997,Dangerous
0.309610023,0.879574765,Rough,0.110824712,Safe
0.279773898,1.29622649,Rough,0.198596701,Safe
0.263650044,0.646286126,Rough,0.135858372,Safe
0.301529207,1.513526289,Rough,0.042251978,Dangerous
0.820770248,3.267881908,Rough,0.22694698,Dangerous
0.782013611,3.223405219,Rough,0.177267909,Dangerous
0.605380217,2.275345693,Rough,0.239857242,Dangerous
0.220137144,0.982105105,Normal,0.137322336,Safe
0.356626481,1.004969729,Rough,0.214981705,Safe
0.283569941,1.002514918,Rough,0.33132869,Safe
0.360267436,0.810215951,Rough,0.412410438,Safe
0.523656952,1.230436707,Rough,0.464115083,Safe
1.562941149,6.017897145,Rough,0.71114862,Dangerous
0.518178491,1.768125693,Rough,0.3253254,Dangerous
0.309518109,1.072525833,Rough,0.119678885,Safe
0.33471419,1.532697605,Rough,0.097590119,Dangerous
0.279516849,0.826639019,Rough,0.066201217,Safe
0.272752216,1.214751472,Rough,0.070345871,Safe
0.304104345,1.249160438,Rough,0.049103506,Safe
0.248658333,0.638710304,Normal,0.034409761,Safe
0.310371516,0.700313314,Normal,0.068597309,Safe
1.019422724,5.126595552,Rough,0.3334364,Dangerous
0.88979254,4.217104381,Rough,0.267036706,Dangerous
0.268556798,0.995298631,Normal,0.020223172,Safe
0.432706097,1.383706143,Rough,0.011178181,Safe
0.235831121,0.978502804,Normal,0.00692812,Safe
0.325390658,1.520826575,Rough,0.088296197,Dangerous
0.81374793,2.749613859,Rough,0.388634533,Dangerous
0.610642959,1.926428198,Rough,0.293105096,Dangerous
0.656892766,2.262358434,Rough,0.300931543,Dangerous
0.342774698,1.275168509,Rough,0.142783344,Safe
0.41450349,1.145119514,Rough,0.054811735,Safe
0.464193738,1.14173669,Normal,0.04549535,Safe
0.407423074,0.726981281,Normal,0.100409202,Safe
0.413687004,0.702261546,Normal,0.106211461,Safe
0.314058309,0.60828281,Normal,0.014134552,Safe
0.225347432,0.493602417,Rough,0.027978059,Safe
0.104366113,0.280897668,Normal,0.013846844,Safe
0.091692067,0.268583183,Normal,0.012014917,Safe
0.114983953,0.349151011,Normal,0.014196626,Safe
0.144257096,0.419207732,Normal,0.016202902,Safe
0.068962088,0.295303863,Normal,0.051492892,Safe
0.065857714,0.296587196,Normal,0.026975172,Safe
0.067964833,0.354957062,Normal,0.010780509,Safe
0.087382797,0.440234597,Normal,0.012292804,Safe
0.114979763,0.552341308,Normal,0.017944712,Safe
0.067274428,0.296963233,Normal,0.0194593,Safe
0.075247162,0.470457645,Normal,0.020654503,Safe
0.161596185,0.664595604,Normal,0.041350074,Safe
0.193535,0.842915155,Normal,0.029995177,Safe
0.128255648,0.50460101,Normal,0.019352265,Safe
0.219351162,0.311214684,Normal,0.043752171,Safe
0.212798166,0.57719675,Normal,0.074478932,Safe
0.207666098,0.666683557,Normal,0.083493389,Safe
0.346868356,1.330985089,Rough,0.066745661,Safe
0.352989293,1.382080442,Rough,0.118735813,Safe
0.251607872,1.135886725,Rough,0.054527927,Safe
0.232502874,0.669320373,Normal,0.021921344,Safe
0.273954212,1.204424034,Rough,0.050801195,Safe
0.283944842,0.853804741,Rough,0.08740712,Safe
0.383199607,1.235989587,Rough,0.063385263,Safe
0.467363923,2.193083655,Rough,0.118924059,Dangerous
0.232170476,1.333538261,Rough,0.047135063,Safe
0.592424519,2.655920271,Rough,0.278281003,Dangerous
0.809147394,3.73578754,Rough,0.301348656,Dangerous
0.501657427,2.567066019,Rough,0.2211961,Dangerous
0.342241563,1.37820093,Rough,0.09654662,Safe
0.292029993,1.252656283,Rough,0.081317827,Safe
0.332714547,1.348052279,Rough,0.075748548,Safe
0.286906393,0.909914816,Rough,0.052296679,Safe
0.732371392,2.923912623,Rough,0.097336568,Dangerous
0.510344633,2.202072136,Rough,0.25264138,Dangerous
0.701061519,1.781632108,Rough,0.106960304,Dangerous
2.01876193,9.137015703,Rough,0.322170079,Dangerous
0.282101728,1.59707095,Rough,0.139576092,Dangerous
0.55644084,1.805619006,Rough,0.064146437,Dangerous
0.647695678,2.365536281,Rough,0.075278617,Dangerous
0.369137548,1.522317012,Rough,0.092387825,Dangerous
1.072515295,4.107797723,Rough,0.588344157,Dangerous
0.33503997,1.436697744,Rough,0.031566188,Safe
0.362154525,1.909278789,Rough,0.15912807,Dangerous
0.38990698,1.608095632,Rough,0.185766399,Dangerous
0.385752292,1.103153558,Rough,0.080407463,Safe
0.503138436,1.840003638,Rough,0.111851476,Dangerous
0.297670242,0.978281387,Rough,0.071341693,Safe
0.689034434,2.414874115,Rough,0.596822798,Dangerous
0.668663769,2.537514663,Rough,1.163566232,Dangerous
0.345070874,1.068202478,Rough,0.240531892,Safe
0.230841221,0.755769945,Normal,0.126503065,Safe
0.250483998,0.944212935,Rough,0.089860544,Safe
0.544131201,2.210439678,Rough,0.207753003,Dangerous
0.833443327,2.995923753,Rough,0.664004683,Dangerous
0.389179121,1.318272177,Rough,0.108224079,Safe
0.527109999,1.977368304,Rough,0.368245661,Dangerous
0.283166062,0.739572769,Rough,0.149859101,Safe
0.196002897,0.525679692,Normal,0.093055889,Safe
0.205910391,0.479412471,Normal,0.07796409,Safe
0.149522345,0.509157153,Normal,0.107124276,Safe
0.348187871,1.384057543,Rough,0.117847145,Safe
0.230262009,1.329238806,Normal,0.067134365,Safe
0.355204887,0.470158601,Rough,0.090769984,Safe
0.121444464,0.47113947,Normal,0.033506609,Safe
0.292896823,0.584595194,Rough,0.105122261,Safe
0.156528908,0.337132654,Normal,0.139098987,Safe
0.193361175,0.408072526,Normal,0.089968801,Safe
0.198414543,0.594714712,Normal,0.097359277,Safe
0.322301839,1.174268306,Rough,0.113280013,Safe
0.600707986,1.823354227,Rough,0.409213006,Dangerous
0.494171217,2.456812149,Rough,0.358947486,Dangerous
0.386182353,0.688066796,Rough,0.26056692,Safe
0.315842906,0.553803908,Normal,0.124601834,Safe
0.213730118,0.536257358,Rough,0.178127199,Safe
0.323719236,0.844386797,Rough,0.104601882,Safe
0.157359008,0.411542129,Normal,0.049385529,Safe
0.192593762,0.529255369,Normal,0.030039715,Safe
0.198299511,0.542225913,Normal,0.066011004,Safe
0.600581951,1.311915221,Rough,0.22364831,Safe
0.348778719,0.447553029,Normal,0.174689859,Safe
0.257670722,0.33428104,Rough,0.027004186,Safe
0.121642234,0.237294832,Normal,0.048716806,Safe
0.100049899,0.451680262,Normal,0.038423814,Safe
0.095148386,0.400255255,Normal,0.028063059,Safe
0.118340296,0.58916947,Normal,0.046090968,Safe
0.14426103,0.527917813,Normal,0.046983439,Safe
0.082431276,0.341595189,Normal,0.027718827,Safe
0.079845532,0.348183601,Normal,0.028017435,Safe
0.085773059,0.293987396,Normal,0.029929498,Safe
0.154214053,0.414998997,Normal,0.028583556,Safe
0.217263323,0.771397783,Normal,0.031343255,Safe
0.174174121,0.448761859,Normal,0.028951805,Safe
0.149527122,0.398186574,Normal,0.008616704,Safe
0.160030985,0.267302856,Normal,0.018719796,Safe
0.203545962,0.557275895,Normal,0.031502608,Safe
0.260629789,0.411160501,Normal,0.014098342,Safe
0.212577509,1.395416823,Normal,0.084804155,Safe
0.324891052,0.834274744,Rough,0.093142323,Safe
0.185038789,0.736263115,Normal,0.02533954,Safe
0.343419197,0.967556929,Rough,0.06288638,Safe
0.308988356,1.138966473,Rough,0.040768925,Safe
0.409080636,1.266683718,Rough,0.069766022,Safe
0.637317529,3.004635922,Rough,0.317603081,Dangerous
0.409406509,1.407576427,Rough,0.098734505,Dangerous
0.291089148,0.838939438,Normal,0.040755242,Safe
0.303082283,0.857951152,Rough,0.047274906,Safe
0.390514783,1.639972993,Rough,0.209346563,Dangerous
0.286741664,1.007651821,Rough,0.193486184,Safe
